Entrez.Gene,Symbol,metaZscore,metaPval,effect,Pval.adj,Bonferroni,maxFC,avgFC,BraakR,atrophyR
7764,ZNF217,5.506480196,3.66E-08,++?++-,5.53E-07,0.000861384,1.38,1.22,0.683,0.5627
284018,C17orf58,-5.506361982,3.66E-08,--?--+,5.53E-07,0.000861963,0.72,0.86,,-0.4561
64421,DCLRE1C,5.506335886,3.66E-08,++?++-,5.53E-07,0.00086209,2.01,1.20,0.659,0.5721
5063,PAK3,-5.50623564,3.67E-08,------,5.53E-07,0.000862581,0.61,0.80,-0.6292,-0.5194
6256,RXRA,5.504703949,3.70E-08,++++++,5.57E-07,0.000870114,1.52,1.21,0.6293,0.5371
4495,MT1G,5.504677914,3.70E-08,++++++,5.57E-07,0.000870242,2.03,1.46,,0.457
79188,TMEM43,5.504434599,3.70E-08,++++++,5.57E-07,0.000871445,1.63,1.16,0.7522,0.6101
84867,PTPN5,-5.503777016,3.72E-08,--?---,5.59E-07,0.000874703,0.75,0.84,-0.6469,-0.563
3490,IGFBP7,5.502501884,3.74E-08,+++++-,5.63E-07,0.000881055,3.02,1.32,,
22900,CARD8,5.502038336,3.75E-08,++?+++,5.64E-07,0.000883376,1.48,1.22,,
51248,PDZD11,-5.501973537,3.76E-08,--?---,5.64E-07,0.000883701,0.62,0.85,-0.7042,-0.5904
2566,GABRG2,-5.50180954,3.76E-08,------,5.64E-07,0.000884523,0.45,0.67,-0.6236,-0.5134
51478,HSD17B7,5.501760435,3.76E-08,++?++?,5.64E-07,0.00088477,1.32,1.18,,
5613,PRKX,5.500730561,3.78E-08,+++++-,5.66E-07,0.000889954,1.54,1.22,0.703,0.5837
11325,DDX42,-5.500499102,3.79E-08,--?--+,5.67E-07,0.000891123,0.63,0.87,,-0.4813
6857,SYT1,-5.499449193,3.81E-08,------,5.70E-07,0.000896445,0.42,0.66,-0.6377,-0.5114
10940,POP1,-5.498224108,3.84E-08,--?---,5.74E-07,0.000902694,0.84,0.89,,
7416,VDAC1,-5.496947679,3.86E-08,------,5.77E-07,0.000909249,0.37,0.73,-0.6523,-0.5253
84912,SLC35B4,-5.49500803,3.91E-08,--?---,5.83E-07,0.0009193,0.74,0.87,,-0.4561
8202,NCOA3,5.493973261,3.93E-08,++?++-,5.86E-07,0.000924706,1.47,1.13,,0.5352
51114,ZDHHC9,-5.491493251,3.99E-08,--?---,5.94E-07,0.000937787,0.80,0.89,,
84306,PDCD2L,-5.491030873,4.00E-08,------,5.95E-07,0.000940246,0.82,0.89,-0.5982,-0.514
80317,ZKSCAN3,-5.490984979,4.00E-08,--?---,5.95E-07,0.00094049,0.67,0.87,,
26156,RSL1D1,-5.490813732,4.00E-08,--?---,5.95E-07,0.000941403,0.75,0.88,,
7545,ZIC1,5.490558345,4.01E-08,++?+++,5.96E-07,0.000942765,2.74,1.51,,
286077,FAM83H,-5.490407573,4.01E-08,--?--+,5.96E-07,0.00094357,0.88,0.92,,
55605,KIF21A,-5.490284389,4.01E-08,------,5.96E-07,0.000944229,0.60,0.81,,
1741,DLG3,-5.489994916,4.02E-08,--?---,5.97E-07,0.000945777,0.61,0.77,-0.6816,-0.5167
147463,ANKRD29,-5.489475752,4.03E-08,-+?---,5.98E-07,0.000948561,0.40,0.79,,
1457,CSNK2A1,-5.489453448,4.03E-08,-----?,5.98E-07,0.000948681,0.70,0.85,-0.6385,-0.5069
27199,OXGR1,-5.489105828,4.04E-08,?-?---,5.98E-07,0.00095055,0.68,0.82,-0.6404,-0.5072
1844,DUSP2,-5.489089579,4.04E-08,???---,5.98E-07,0.000950637,0.67,0.83,-0.7008,-0.5515
8577,TMEFF1,-5.488793276,4.05E-08,???--?,5.99E-07,0.000952233,0.60,0.68,-0.6341,-0.5025
388270,,-5.486749903,4.09E-08,???--?,6.05E-07,0.000963309,0.84,0.85,,
7546,ZIC2,5.48644383,4.10E-08,++++++,6.06E-07,0.000964979,4.29,1.50,0.5938,0.5211
4913,NTHL1,-5.485616924,4.12E-08,--+--+,6.09E-07,0.000969504,0.67,0.90,,-0.4664
257236,CCDC96,-5.485056632,4.13E-08,--?---,6.10E-07,0.000972582,0.66,0.87,,-0.503
80127,CCDC176,-5.485042367,4.13E-08,--?---,6.10E-07,0.00097266,0.83,0.88,,
389183,,-5.48414538,4.15E-08,???--?,6.13E-07,0.000977608,0.80,0.85,,
1026,CDKN1A,5.48351587,4.17E-08,++++++,6.14E-07,0.000981095,1.88,1.29,,
728,C5AR1,5.483496475,4.17E-08,?+?+++,6.14E-07,0.000981202,1.51,1.30,,
10267,RAMP1,5.481984583,4.21E-08,++?+++,6.19E-07,0.000989627,1.43,1.19,0.6554,0.5525
55603,FAM46A,5.481511659,4.22E-08,+-?+++,6.20E-07,0.000992276,1.53,1.25,,0.4951
92675,DTD1,-5.480283617,4.25E-08,--?---,6.24E-07,0.000999189,0.62,0.82,-0.6455,-0.5198
115330,GPR146,5.479559305,4.26E-08,++++++,6.26E-07,0.001003287,1.46,1.24,0.6497,0.5363
54329,GPR85,-5.479398695,4.27E-08,--?---,6.26E-07,0.001004199,0.55,0.80,,
22950,SLC4A1AP,-5.479338992,4.27E-08,------,6.26E-07,0.001004537,0.61,0.82,-0.6341,-0.5126
5777,PTPN6,5.479273905,4.27E-08,++?+++,6.26E-07,0.001004907,1.21,1.11,,
286499,FAM133A,-5.478554692,4.29E-08,-+----,6.28E-07,0.001008999,0.47,0.81,-0.6241,-0.5103
92106,OXNAD1,-5.47822991,4.30E-08,--?---,6.29E-07,0.001010853,0.63,0.86,,-0.5022
161582,DYX1C1,-5.478075548,4.30E-08,--?--?,6.29E-07,0.001011735,0.81,0.85,,
3660,IRF2,5.477714778,4.31E-08,++?+++,6.30E-07,0.001013799,1.30,1.16,0.6567,0.5261
1007,CDH9,-5.476724739,4.33E-08,------,6.33E-07,0.001019485,0.63,0.81,-0.6085,-0.5348
3760,KCNJ3,-5.476312664,4.34E-08,--?---,6.34E-07,0.001021861,0.61,0.79,-0.6369,-0.5126
388662,SLC6A17,-5.475370957,4.37E-08,--?---,6.37E-07,0.00102731,0.67,0.78,-0.6624,-0.5975
7100,TLR5,5.474694188,4.38E-08,++?+++,6.39E-07,0.001031244,1.52,1.18,,0.4493
4034,LRCH4,5.474460684,4.39E-08,++?+++,6.39E-07,0.001032605,1.43,1.21,0.637,0.5344
11228,RASSF8,5.474460278,4.39E-08,???+++,6.39E-07,0.001032607,1.30,1.16,0.6883,0.5763
119,ADD2,-5.474378552,4.39E-08,--?---,6.39E-07,0.001033084,0.61,0.78,-0.6787,-0.5548
55794,DDX28,-5.47433992,4.39E-08,--?---,6.39E-07,0.001033309,0.68,0.85,-0.6013,-0.4975
7480,WNT10B,-5.474303296,4.39E-08,------,6.39E-07,0.001033523,0.76,0.85,,-0.5286
9856,KIAA0319,-5.47382516,4.40E-08,--?---,6.40E-07,0.001036317,0.58,0.81,,-0.5091
23031,MAST3,-5.47339869,4.41E-08,+-?--+,6.41E-07,0.001038815,0.77,0.89,-0.6504,-0.5743
128653,C20orf141,5.472344577,4.44E-08,???+++,6.45E-07,0.001045015,1.53,1.23,0.6914,0.5471
6526,SLC5A3,5.471889712,4.45E-08,++?++-,6.46E-07,0.001047701,2.08,1.35,,
2890,GRIA1,-5.471379657,4.47E-08,--?---,6.47E-07,0.001050722,0.67,0.80,-0.6583,-0.5231
55791,LRIF1,-5.471310903,4.47E-08,-+?---,6.47E-07,0.001051129,0.86,0.94,,
57494,RIMKLB,5.471266068,4.47E-08,++?+++,6.47E-07,0.001051395,1.75,1.26,0.6325,0.5321
27286,SRPX2,5.470297165,4.49E-08,?-?+++,6.50E-07,0.00105716,1.44,1.18,,0.4979
3775,KCNK1,-5.469792192,4.51E-08,------,6.52E-07,0.001060176,0.59,0.78,-0.6402,-0.5066
440896,LOC440896,-5.469579132,4.51E-08,--?--+,6.52E-07,0.001061451,0.39,0.70,,
26128,KIAA1279,-5.469258017,4.52E-08,--?---,6.53E-07,0.001063376,0.60,0.83,-0.6531,-0.5194
509,ATP5C1,-5.468998302,4.53E-08,--+---,6.53E-07,0.001064935,0.41,0.79,-0.6386,-0.5201
63901,FAM111A,5.468808505,4.53E-08,++?+++,6.53E-07,0.001066076,1.34,1.20,0.6085,0.5502
4018,LPA,-5.468790491,4.53E-08,+-?--+,6.53E-07,0.001066184,0.77,0.91,,-0.4923
10912,GADD45G,5.467744192,4.56E-08,+++++-,6.57E-07,0.001072495,1.58,1.25,,0.4613
202025,LOC202025,5.466948881,4.58E-08,++?++?,6.59E-07,0.001077316,1.26,1.20,,
401713,,-5.463817308,4.66E-08,???--?,6.71E-07,0.001096505,0.80,0.86,,
64130,LIN7B,-5.460705541,4.74E-08,--?---,6.82E-07,0.001115901,0.64,0.83,-0.6485,-0.5547
80303,EFHD1,5.459608481,4.77E-08,++++++,6.86E-07,0.001122818,2.25,1.36,0.6018,0.4896
23406,COTL1,5.458379366,4.81E-08,++++++,6.90E-07,0.001130617,1.54,1.19,,0.4525
10718,NRG3,-5.458094145,4.81E-08,--?---,6.91E-07,0.001132434,0.61,0.81,-0.604,-0.4686
116985,ARAP1,5.457062867,4.84E-08,++?+++,6.95E-07,0.001139028,1.43,1.18,0.6833,0.5541
54145,H2BFS,5.456951692,4.84E-08,?+?++?,6.95E-07,0.001139742,1.27,1.22,,0.4425
23284,LPHN3,-5.455756014,4.88E-08,--?---,6.98E-07,0.001147438,0.74,0.89,,
6059,ABCE1,-5.455754982,4.88E-08,------,6.98E-07,0.001147445,0.76,0.86,,
2742,GLRA2,-5.454887785,4.90E-08,--?---,7.01E-07,0.001153059,0.68,0.79,-0.6045,-0.4906
9936,CD302,5.45337728,4.94E-08,???++?,7.07E-07,0.001162901,1.35,1.27,0.6751,0.5767
7257,TSNAX,-5.451976439,4.98E-08,--?--?,7.12E-07,0.001172101,0.52,0.76,-0.6308,-0.4921
57546,PDP2,5.450928134,5.01E-08,++?++-,7.15E-07,0.001179032,1.45,1.12,,
4345,CD200,-5.450921605,5.01E-08,--?---,7.15E-07,0.001179076,0.39,0.71,-0.6572,-0.5619
4791,NFKB2,5.450525073,5.02E-08,?+?+++,7.16E-07,0.001181708,1.25,1.14,0.5978,0.4711
5771,PTPN2,5.45048147,5.02E-08,++-+++,7.16E-07,0.001181997,2.28,1.19,0.6864,0.4973
387264,KRTAP5-1,5.449335452,5.06E-08,???+++,7.21E-07,0.001189639,1.17,1.11,0.6486,0.5017
10229,COQ7,-5.448890404,5.07E-08,+-?---,7.21E-07,0.001192619,1.11,0.95,,
5919,RARRES2,5.44888862,5.07E-08,+-++++,7.21E-07,0.001192631,1.98,1.28,,
51676,ASB2,-5.448173451,5.09E-08,?-?---,7.24E-07,0.001197435,0.76,0.84,-0.6151,-0.5146
9167,COX7A2L,-5.44520382,5.17E-08,--?--+,7.36E-07,0.001217586,0.67,0.86,,-0.4585
8644,AKR1C3,5.444948384,5.18E-08,+++++?,7.36E-07,0.001219334,2.50,1.46,,0.522
221223,CES7,-5.44437904,5.20E-08,???---,7.38E-07,0.00122324,0.85,0.89,,-0.5546
154807,VKORC1L1,-5.444295314,5.20E-08,+-?---,7.38E-07,0.001223816,0.77,0.90,-0.6973,-0.5711
4209,MEF2D,-5.443766345,5.22E-08,+-?--+,7.40E-07,0.001227457,0.77,0.91,,
4139,MARK1,-5.443135715,5.24E-08,--?---,7.42E-07,0.001231813,0.61,0.78,-0.6572,-0.5069
130940,CCDC148,-5.442443376,5.26E-08,--?---,7.44E-07,0.001236611,0.83,0.92,,
5050,PAFAH1B3,5.442108333,5.27E-08,+++++-,7.45E-07,0.00123894,1.24,1.11,,
131616,TMEM42,-5.441093374,5.30E-08,------,7.49E-07,0.001246021,0.73,0.90,,
221472,FGD2,5.440768757,5.31E-08,-+?+++,7.50E-07,0.001248293,1.42,1.15,,
84876,TMEM142A,5.440615128,5.31E-08,???+++,7.50E-07,0.00124937,1.26,1.16,,
93622,LOC93622,-5.439574414,5.34E-08,--?---,7.54E-07,0.00125669,0.79,0.87,,
10692,RRH,5.43724934,5.41E-08,?-?++-,7.64E-07,0.001273194,1.27,1.07,,
91860,CALML4,5.437026645,5.42E-08,-+?+++,7.64E-07,0.001274786,1.36,1.09,0.6949,0.5769
5836,PYGL,5.436869548,5.42E-08,-+?+++,7.64E-07,0.00127591,1.61,1.19,0.6542,0.5027
55239,OGFOD1,-5.436814752,5.42E-08,--?---,7.64E-07,0.001276302,0.65,0.83,-0.592,-0.4812
400575,,5.436658544,5.43E-08,???++?,7.64E-07,0.001277421,1.15,1.11,,
27258,LSM3,-5.436633492,5.43E-08,------,7.64E-07,0.0012776,0.69,0.87,,
8851,CDK5R1,-5.436376466,5.44E-08,-----+,7.65E-07,0.001279444,0.76,0.86,-0.6544,-0.5102
57569,ARHGAP20,-5.43553556,5.46E-08,--?---,7.68E-07,0.001285493,0.49,0.73,-0.6521,-0.4992
29108,PYCARD,5.434871325,5.48E-08,???+++,7.70E-07,0.001290291,1.20,1.13,,0.4472
25798,BRI3,5.43461854,5.49E-08,++?+++,7.71E-07,0.001292121,1.30,1.14,,
9904,RBM19,5.434290411,5.50E-08,++?+++,7.72E-07,0.001294501,1.20,1.10,,
10286,BCAS2,-5.433904635,5.51E-08,--?---,7.73E-07,0.001297304,0.55,0.79,-0.6366,-0.5058
10758,TRAF3IP2,5.432788584,5.55E-08,++?++-,7.78E-07,0.001305447,1.48,1.21,0.6428,0.5229
79077,DCTPP1,-5.431491451,5.59E-08,------,7.83E-07,0.001314974,0.59,0.83,,-0.4686
9924,PAN2,5.429677111,5.65E-08,++++++,7.90E-07,0.001328412,1.38,1.18,0.6812,0.5803
4085,MAD2L1,-5.429271577,5.66E-08,--?---,7.92E-07,0.001331434,0.63,0.80,,-0.4836
84897,TBRG1,-5.428474078,5.68E-08,--+---,7.94E-07,0.001337396,0.61,0.86,-0.6741,-0.5402
9263,STK17A,5.428431235,5.69E-08,++?++-,7.94E-07,0.001337717,1.39,1.11,,
64965,MRPS9,-5.427946563,5.70E-08,------,7.96E-07,0.001341354,0.61,0.86,,-0.4608
2258,FGF13,-5.427829394,5.70E-08,--?---,7.96E-07,0.001342234,0.44,0.72,-0.6951,-0.5668
3426,CFI,5.427027054,5.73E-08,++?+++,7.99E-07,0.001348279,1.67,1.31,0.6583,0.5329
80856,KIAA1715,-5.426869673,5.74E-08,--+---,7.99E-07,0.001349468,0.56,0.84,-0.6365,-0.4965
3049,HBQ1,-5.426170386,5.76E-08,??---+,8.02E-07,0.001354763,0.67,0.82,-0.6666,-0.5662
132320,SCLT1,-5.426150862,5.76E-08,--?---,8.02E-07,0.001354911,0.73,0.86,,-0.4781
51454,GULP1,-5.42521984,5.79E-08,--?---,8.05E-07,0.001361993,0.71,0.81,-0.6205,-0.5022
7148,TNXB,5.425007063,5.80E-08,???+++,8.06E-07,0.001363616,1.18,1.17,0.6394,0.4702
114803,MYSM1,-5.42476649,5.80E-08,--?---,8.07E-07,0.001365454,0.84,0.89,,
57650,KIAA1524,-5.424165554,5.82E-08,--?---,8.09E-07,0.001370055,0.61,0.77,-0.6039,-0.4666
442456,,-5.423423171,5.85E-08,???--?,8.12E-07,0.00137576,0.93,0.93,,
5588,PRKCQ,-5.422559701,5.88E-08,-+----,8.15E-07,0.001382425,0.67,0.86,,
442338,IRS3L,5.422351509,5.88E-08,???++?,8.16E-07,0.001384036,1.20,1.17,,
340542,BEX5,-5.421178369,5.92E-08,--?---,8.20E-07,0.001393151,0.38,0.69,-0.6995,-0.578
23236,PLCB1,-5.420396862,5.95E-08,------,8.24E-07,0.001399256,0.69,0.81,-0.6362,-0.5455
5351,PLOD1,5.420132265,5.96E-08,++++++,8.24E-07,0.001401328,1.50,1.17,0.6356,0.4947
153364,MBLAC2,-5.419871659,5.96E-08,------,8.25E-07,0.001403372,0.61,0.84,,
55280,CWF19L1,-5.419552519,5.97E-08,+-----,8.26E-07,0.00140588,0.87,0.94,,
254295,PHYHD1,5.418218456,6.02E-08,++?+++,8.31E-07,0.001416408,2.19,1.42,0.6256,0.5
50848,F11R,5.418188387,6.02E-08,++?+++,8.31E-07,0.001416646,1.70,1.25,,
6744,SSFA2,5.418130681,6.02E-08,++?+++,8.31E-07,0.001417103,1.29,1.19,0.6853,0.5961
23741,EID1,-5.417556136,6.04E-08,-----+,8.33E-07,0.001421663,0.64,0.84,-0.6356,-0.4518
54920,DUS2L,-5.417001546,6.06E-08,------,8.35E-07,0.001426078,0.87,0.93,,
3554,IL1R1,5.415751468,6.10E-08,+-?+++,8.40E-07,0.001436079,2.05,1.35,0.5949,0.4654
259296,TAS2R50,-5.415654225,6.11E-08,?-?--+,8.40E-07,0.00143686,0.81,0.93,,-0.4533
29102,DROSHA,-5.415615816,6.11E-08,------,8.40E-07,0.001437168,0.71,0.88,,
22920,KIFAP3,-5.412858124,6.20E-08,------,8.53E-07,0.001459487,0.46,0.74,-0.6435,-0.4917
441263,DTX2P1-UPK3BP1-PMS2P11,-5.412827378,6.20E-08,+-?--+,8.53E-07,0.001459737,0.79,0.95,,
58190,CTDSP1,5.412266339,6.22E-08,++++++,8.55E-07,0.00146432,1.70,1.25,,0.4496
26007,DAK,-5.411594951,6.25E-08,+-?--+,8.58E-07,0.001469822,0.82,0.92,-0.6193,-0.5806
255027,,-5.410820452,6.27E-08,???---,8.61E-07,0.001476193,0.66,0.80,,
83695,RHNO1,-5.409043262,6.34E-08,--?--+,8.69E-07,0.001490915,0.81,0.90,,
54460,MRPS21,-5.408740854,6.35E-08,------,8.70E-07,0.001493435,0.85,0.91,,-0.5225
5719,PSMD13,-5.408268281,6.36E-08,--+---,8.71E-07,0.00149738,0.63,0.87,,-0.4913
163404,LPPR5,-5.408249503,6.36E-08,--?---,8.71E-07,0.001497537,0.79,0.85,,
8027,STAM,-5.407901793,6.38E-08,------,8.72E-07,0.001500446,0.45,0.79,,-0.454
93974,ATPIF1,-5.407681865,6.38E-08,--+--+,8.72E-07,0.001502289,0.55,0.83,-0.6761,-0.5922
285761,DCBLD1,-5.40752186,6.39E-08,--?---,8.72E-07,0.001503632,0.72,0.82,,-0.5086
56998,CTNNBIP1,-5.407488425,6.39E-08,--?---,8.72E-07,0.001503912,0.84,0.90,,-0.4777
3071,NCKAP1L,5.407435869,6.39E-08,?+?+++,8.72E-07,0.001504353,1.34,1.19,,
23504,RIMBP2,-5.407303877,6.40E-08,+-?---,8.72E-07,0.001505462,0.70,0.88,-0.6694,-0.547
1488,CTBP2,5.407249575,6.40E-08,++?+++,8.72E-07,0.001505918,1.38,1.17,0.6549,0.5756
1104,RCC1,5.406825873,6.42E-08,?+?++-,8.74E-07,0.001509484,1.35,1.16,,0.4861
345079,,-5.406761264,6.42E-08,???---,8.74E-07,0.001510028,0.55,0.74,,
84919,PPP1R15B,5.405497771,6.46E-08,++?++-,8.80E-07,0.001520712,1.22,1.13,,0.4767
10381,TUBB3,-5.405266709,6.47E-08,--?---,8.80E-07,0.001522674,0.59,0.76,-0.5949,-0.5646
284475,,5.404340827,6.50E-08,???++?,8.84E-07,0.00153056,1.25,1.19,,
84539,MCHR2,-5.40364267,6.53E-08,?-?---,8.87E-07,0.001536532,0.50,0.73,-0.6991,-0.5767
144699,FBXL14,-5.403584299,6.53E-08,-+----,8.87E-07,0.001537032,0.78,0.91,,-0.448
1646,AKR1C2,5.403403368,6.54E-08,+??+++,8.87E-07,0.001538584,1.42,1.25,,0.4495
3087,HHEX,5.401955778,6.59E-08,++?++-,8.94E-07,0.001551055,1.28,1.12,,0.519
4067,LYN,5.40118545,6.62E-08,+++++-,8.97E-07,0.001557732,1.31,1.17,,
5096,PCCB,-5.401082177,6.62E-08,--?---,8.97E-07,0.001558629,0.86,0.89,,
4609,MYC,5.40108217,6.62E-08,?+?+++,8.97E-07,0.001558629,1.37,1.19,,
7732,RNF112,-5.400831566,6.63E-08,--?---,8.98E-07,0.001560808,0.76,0.84,-0.6345,-0.5592
3162,HMOX1,5.400695195,6.64E-08,++++++,8.98E-07,0.001561995,1.62,1.23,,
5874,RAB27B,-5.400539967,6.64E-08,--?---,8.98E-07,0.001563347,0.46,0.74,-0.604,-0.5129
1558,CYP2C8,-5.40019486,6.66E-08,--?---,8.99E-07,0.001566358,0.70,0.81,,-0.4466
2162,F13A1,5.399886201,6.67E-08,-+?+++,9.00E-07,0.001569055,1.71,1.39,,
2564,GABRE,5.399622934,6.68E-08,???++?,9.01E-07,0.00157136,1.39,1.26,,
6046,BRD2,5.39948263,6.68E-08,+++++-,9.01E-07,0.001572589,2.11,1.20,,
55294,FBXW7,-5.39865559,6.71E-08,--?---,9.05E-07,0.001579854,0.56,0.78,-0.663,-0.5564
64327,LMBR1,-5.398591669,6.72E-08,--?---,9.05E-07,0.001580417,0.74,0.85,-0.6371,-0.4817
9050,PSTPIP2,5.398412261,6.72E-08,?+?+++,9.05E-07,0.001581998,1.38,1.18,,
57460,PPM1H,-5.398275171,6.73E-08,--?---,9.05E-07,0.001583207,0.56,0.79,-0.6409,-0.5143
129642,MBOAT2,-5.397546019,6.76E-08,--?---,9.08E-07,0.001589653,0.59,0.84,,
9362,CPNE6,-5.397302369,6.77E-08,-----+,9.09E-07,0.001591812,0.65,0.82,,-0.4647
8237,USP11,-5.397191125,6.77E-08,--?---,9.09E-07,0.001592799,0.71,0.84,-0.6287,-0.5741
51626,DYNC2LI1,-5.397172518,6.77E-08,--?--+,9.09E-07,0.001592964,0.69,0.84,,-0.4934
3157,HMGCS1,-5.396104826,6.81E-08,--?---,9.14E-07,0.001602468,0.58,0.78,-0.633,-0.5135
80063,ATF7IP2,-5.395656282,6.83E-08,--+---,9.15E-07,0.001606476,0.61,0.84,-0.6401,-0.5523
27445,PCLO,-5.395578634,6.83E-08,--?---,9.15E-07,0.001607171,0.42,0.72,-0.6381,-0.5766
253842,,5.395378864,6.84E-08,???++?,9.16E-07,0.001608961,1.11,1.10,,
79943,ZNF696,-5.394977059,6.85E-08,-?---+,9.17E-07,0.001612565,0.88,0.92,,
7991,TUSC3,-5.393704054,6.90E-08,------,9.23E-07,0.001624037,0.53,0.79,-0.6339,-0.526
6793,STK10,5.393642195,6.90E-08,++?+++,9.23E-07,0.001624597,1.20,1.13,0.6031,0.4752
338382,RAB7B,-5.393409295,6.91E-08,?-?--?,9.24E-07,0.001626705,0.79,0.86,,
29099,COMMD9,-5.392785473,6.94E-08,--?---,9.26E-07,0.001632365,0.63,0.86,-0.6494,-0.4644
6143,RPL19,5.39243614,6.95E-08,++?+++,9.28E-07,0.001635542,1.19,1.11,,
122769,LRR1,5.391696873,6.98E-08,-+?++-,9.31E-07,0.001642287,1.16,1.06,,
3693,ITGB5,5.390732299,7.02E-08,++?+++,9.35E-07,0.001651127,2.26,1.29,0.6403,0.5702
389073,C2orf80,-5.389783869,7.05E-08,--?---,9.40E-07,0.001659864,0.53,0.73,-0.6654,-0.5771
56987,BBX,5.38895648,7.09E-08,++?+++,9.44E-07,0.001667523,3.01,1.38,0.6429,0.5239
800,CALD1,5.38693703,7.17E-08,++++++,9.54E-07,0.00168636,2.21,1.33,0.6674,0.5572
64755,C16orf58,-5.386253916,7.19E-08,-----+,9.57E-07,0.001692779,0.77,0.85,,-0.5055
474170,LRRC37A2,5.385860025,7.21E-08,++?++?,9.58E-07,0.001696491,1.36,1.24,,
3084,NRG1,-5.385699166,7.22E-08,-+?---,9.59E-07,0.001698009,0.38,0.69,-0.6266,-0.5497
9103,FCGR2C,5.385177241,7.24E-08,++?++-,9.61E-07,0.001702944,1.48,1.20,,
389112,RPS27P4,5.383552703,7.30E-08,???++?,9.69E-07,0.001718392,1.43,1.29,,
51155,HN1,-5.382852783,7.33E-08,--?---,9.72E-07,0.00172509,0.66,0.78,-0.6746,-0.5338
55734,ZFP64,-5.382848159,7.33E-08,--?---,9.72E-07,0.001725134,0.82,0.90,-0.5989,-0.4537
4215,MAP3K3,5.381490785,7.39E-08,++?+++,9.79E-07,0.001738196,1.45,1.16,0.7172,0.5845
6119,RPA3,-5.381290651,7.40E-08,--?---,9.79E-07,0.00174013,0.53,0.80,,-0.4558
54715,RBFOX1,-5.381079356,7.40E-08,--?---,9.80E-07,0.001742174,0.45,0.71,,
4783,NFIL3,5.380041813,7.45E-08,++?+++,9.84E-07,0.001752245,1.35,1.19,,
10766,TOB2,5.380020261,7.45E-08,++?+++,9.84E-07,0.001752455,2.07,1.32,0.7013,0.5699
400566,C17orf97,-5.379954576,7.45E-08,--?---,9.84E-07,0.001753094,0.72,0.83,,
633,BGN,5.379506914,7.47E-08,++-+++,9.86E-07,0.001757459,2.62,1.36,0.609,0.4714
57628,DPP10,-5.379285228,7.48E-08,-+?---,9.87E-07,0.001759624,0.58,0.79,-0.631,-0.5637
375035,SFT2D2,5.379124049,7.48E-08,???+++,9.87E-07,0.0017612,1.12,1.10,,
79762,C1orf115,-5.377729715,7.54E-08,--?---,9.94E-07,0.00177489,0.76,0.85,-0.663,-0.5774
10769,PLK2,-5.377442048,7.56E-08,--?---,9.95E-07,0.001777727,0.41,0.70,-0.6168,-0.5365
8864,PER2,-5.376606386,7.59E-08,+-?---,9.99E-07,0.001785994,0.80,0.91,,0.4597
91624,NEXN,5.376340665,7.60E-08,++?+++,1.00E-06,0.001788631,1.30,1.18,,0.4666
55228,PNMAL1,-5.375307419,7.65E-08,------,1.01E-06,0.001798919,0.52,0.76,,-0.4958
56606,SLC2A9,5.374347387,7.69E-08,???++-,1.01E-06,0.001808529,1.28,1.14,,0.4718
1816,DRD5,-5.374246686,7.69E-08,--?---,1.01E-06,0.00180954,0.72,0.83,-0.6083,-0.5274
51187,RSL24D1,-5.374121046,7.70E-08,------,1.01E-06,0.001810802,0.48,0.82,,
54602,NDFIP2,-5.373722228,7.71E-08,--?---,1.01E-06,0.001814813,0.43,0.73,,-0.5141
6821,SUOX,-5.372657181,7.76E-08,+-?---,1.02E-06,0.001825569,0.86,0.94,,
23062,GGA2,5.371709695,7.80E-08,++?+++,1.02E-06,0.001835189,1.49,1.13,,
55177,RMDN3,-5.371290121,7.82E-08,------,1.02E-06,0.001839465,0.92,0.95,,
200844,,-5.3698411,7.88E-08,???---,1.03E-06,0.001854306,0.90,0.92,,
50614,GALNT9,-5.369809826,7.88E-08,--?---,1.03E-06,0.001854628,0.74,0.84,-0.6302,-0.564
1031,CDKN2C,5.368578782,7.94E-08,++?++-,1.04E-06,0.00186733,1.42,1.19,0.634,0.5194
221749,PXDC1,5.367671064,7.98E-08,++?+++,1.04E-06,0.001876749,2.74,1.40,,
114900,C1QTNF4,-5.366333283,8.04E-08,-?----,1.05E-06,0.001890716,0.70,0.82,-0.7614,-0.6164
2052,EPHX1,5.365406612,8.08E-08,-+++++,1.05E-06,0.001900449,1.42,1.18,0.626,0.5049
515,ATP5F1,-5.365025362,8.09E-08,--?---,1.06E-06,0.001904468,0.58,0.81,-0.6147,-0.4801
4071,TM4SF1,5.364165562,8.13E-08,++?+++,1.06E-06,0.00191356,1.74,1.34,0.6021,0.4436
3108,HLA-DMA,5.363755115,8.15E-08,+++++-,1.06E-06,0.001917916,1.53,1.18,,
84789,MGC2889,-5.3630568,8.18E-08,-??--?,1.07E-06,0.001925348,0.67,0.80,,
56954,NIT2,-5.362006698,8.23E-08,------,1.07E-06,0.001936578,0.43,0.75,,
54471,SMCR7L,-5.361945671,8.23E-08,--?---,1.07E-06,0.001937232,0.66,0.86,,-0.471
10799,RPP40,-5.361639308,8.25E-08,--?---,1.07E-06,0.001940521,0.47,0.77,-0.6397,-0.5414
10845,CLPX,-5.361454505,8.26E-08,------,1.07E-06,0.001942508,0.85,0.92,,
59277,NTN4,-5.361230597,8.27E-08,--?---,1.07E-06,0.001944917,0.70,0.83,-0.662,-0.545
